1.847088000000000193e+03 2.717077947777110647e-01 -1.548338780518463409e+00 5.821103136843802650e-02 6.123498104991532964e-02
1.935480000000000018e+03 2.545714014882946019e-01 -1.472043208643640355e+00 5.770703975485847598e-02 6.073098943633577912e-02
1.996440000000000055e+03 2.385381788760671806e-01 -1.636017768578142295e+00 5.720304814127892545e-02 6.010099991936133923e-02
2.097023999999999887e+03 2.229177150377567862e-01 -1.581922069463644220e+00 5.657305862430449250e-02 5.959700830578178871e-02
1.877567999999999984e+03 2.924189689609175691e-01 -2.472682676865815665e+00 5.858902507862268766e-02 6.161297476009999080e-02
1.770888000000000147e+03 3.005712328194680705e-01 -2.247112991148867422e+00 5.947101040238689934e-02 6.249496008386420248e-02
1.618488000000000056e+03 3.193611397813809205e-01 -1.904164867861084076e+00 6.073098943633577912e-02 6.362894121441818596e-02
