2.743200000000000273e+03 4.440224763773928385e-01 -8.300894102635538729e+00 9.122248205789855457e-02 9.651439400048382466e-02
2.740152000000000044e+03 3.982751155000855969e-01 -7.720483326747398678e+00 7.925268123538424525e-02 8.492258688815418344e-02
2.740152000000000044e+03 3.383232197045612510e-01 -7.896971708249395761e+00 6.236896218046931312e-02 6.728288041286992205e-02
2.743200000000000273e+03 2.923703435420742514e-01 -8.151245260091684486e+00 5.695105233448915366e-02 6.123498104991532964e-02
2.743200000000000273e+03 2.320106829155500483e-01 -7.894410540820956612e+00 5.417909845980162925e-02 5.984900411257156744e-02
2.746248000000000047e+03 2.124839039976507971e-01 -7.819549936642772536e+00 5.380110474961696115e-02 5.858902507862268766e-02
